id,name,pagerank
4918,"Yi-kai Liu",6.52067982760347e-05
4919,"Loc X. Bui",5.73804220276543e-05
4920,"Ramesh Johari",0.000136523594622584
4921,"Vincent Delaitre",6.7492711418312e-05
4922,"Ivan Laptev",6.7492711418312e-05
4923,"Alexandra Carpentier",0.000157453933009787
4924,"Hema S. Koppula",8.03203515627086e-05
4925,"Abhishek Anand",8.03203515627086e-05
4926,"Adrian Ion",7.13969529905779e-05
4927,"Joao Carreira",7.13969529905779e-05
4928,"Nitesh Shroff",8.14668668608373e-05
4929,"Pavan Turaga",8.14668668608373e-05
4930,"David S. Choi",6.64088005677234e-05
4931,"Martin Slawski",0.000154752288078761
4932,"Dan Roy",3.76894430195112e-05
4933,"Carl Vondrick",0.000159573614365178
4934,"Luca Oneto",0.000114082271982723
4935,"Davide Anguita",0.000114082271982723
4936,"Alessandro Ghio",0.000114082271982723
4937,"Sandro Ridella",0.000114082271982723
4938,"Yong Zhang",4.73404107118071e-05
4939,"Zhaosong Lu",8.96914562434541e-05
4940,"Yibiao Zhao",0.000114082271982723
4941,"Song-chun Zhu",0.000114082271982723
4942,"Michael L. Wick",4.02270819220448e-05
4943,"Scott Niekum",0.000127592640725314
4944,"Thomas J. Walsh",0.000114082271982723
4945,"Daniel K. Hewlett",0.000114082271982723
4946,"Clayton T. Morrison",0.000114082271982723
4947,"Daniel Hern?ndez-lobato",0.000121112841691822
4948,"Jose M. Hern?ndez-lobato",0.000133028314674302
4949,"Pierre Dupont",5.42715754506169e-05
4950,"Dylan A. Simon",3.66603875578646e-05
4951,"Ehsan Elhamifar",7.81312201494038e-05
4952,"Elodie Vernet",4.93080152121193e-05
4953,"Mark D. Reid",0.000191020351444773
4954,"K Briggman",9.50284570606702e-05
4955,"Sung Ju Hwang",7.06043796620044e-05
4956,"Mohammad G. Azar",6.64752352815916e-05
4957,"Takashi Washio",9.45683937682574e-05
4958,"Sebastian A. Kurtek",8.62422622885689e-05
4959,"Anuj Srivastava",0.000180238977951012
4960,"Wei Wu",8.62422622885689e-05
4961,"Makoto Yamada",8.28636686411838e-05
4962,"Hirotaka Hachiya",0.00011216577824082
4963,"Yingjian Wang",5.77709512258392e-05
4964,"Martin Kiefel",7.30980238509962e-05
4965,"Lumin Zhang",7.30980238509962e-05
4966,"Biljana Petreska",9.46711770579256e-05
4967,"Dae I. Kim",3.44706590758672e-05
4968,"Miles Lopes",4.78406238631246e-05
4969,"Simon Setzer",9.35585553451437e-05
4970,"Tingting Zhao",6.00077716418022e-05
4971,"Gang Niu",0.000150744729955222
4972,"Cho-jui Hsieh",8.76224377348508e-05
4973,"M?ty?s A. Sustik",7.40134040054801e-05
4974,"Neville Mehta",5.40490837868815e-05
4975,"Joshua T. Abbott",0.000131469815980849
4976,"Fatma K. Karzan",8.00147931588955e-05
4977,"Arkadi S. Nemirovski",0.000136465508572646
4978,"Boris T. Polyak",8.00147931588955e-05
4979,"Arthur D. Szlam",4.70330495310301e-05
4980,"Patrick O. Perry",4.15728089931041e-05
4981,"Onur Dikmen",8.727665060019e-05
4982,"C?dric F?votte",0.000134052184419411
4983,"Paul Wagner",2.28167374219788e-05
4984,"Lei Yuan",4.09056765988417e-05
4985,"Julie Dethier",0.000104613157082105
4986,"Paul Nuyujukian",0.000104613157082105
4987,"Chris Eliasmith",0.000104613157082105
4988,"Terrence C. Stewart",0.000104613157082105
4989,"Shauki A. Elasaad",0.000104613157082105
4990,"Edouard Grave",4.57707031351039e-05
4991,"Zuoguan Wang",0.000110916779216437
4992,"Gerwin Schalk",0.000110916779216437
4993,"Qiang Ji",0.000205670800111481
4994,"Pablo M. Olmos",9.28343382278688e-05
4995,"Luis Salamanca",9.28343382278688e-05
4996,"Juan Fuentes",9.28343382278688e-05
4997,"Christoph Lippert",0.000115577002719334
4998,"Dominique C. Perrault-joncas",3.93280485344623e-05
4999,"Jiarong Jiang",9.65420127564389e-05
5000,"Florian Stimberg",8.58810979696537e-05
5001,"Kumar Sricharan",8.30196695914946e-05
5002,"Christopher C. Johnson",4.5601511337214e-05
5003,"Jiayu Zhou",0.000110239525168314
5004,"Hua Wang",0.000148952484047498
5005,"Farhad Kamangar",6.66357096455696e-05
5006,"Andrew Mchutchon",3.33147907184375e-05
5007,"Philipp Kr?henb?hl",3.98568892869573e-05
5008,"Joni K. Pajarinen",0.000114082271982723
5009,"Jaakko Peltonen",0.000114082271982723
5010,"Liang Xiong",5.68398242302458e-05
5011,"Dmitry Pidan",4.2896080852761e-05
5012,"Olana Missura",4.4766596865161e-05
5013,"Thomas G?rtner",0.00015717771872679
5014,"Nati Srebro",0.000539931926382997
5015,"Ross B. Girshick",5.99416788103089e-05
5016,"Levi Boyles",7.88442627626618e-05
5017,"Anoop Korattikara",6.56022702903814e-05
5018,"Andreas Stuhlmueller",7.8161969843872e-05
5019,"Charles Dubout",5.48312421493174e-05
5020,"Gyemin Lee",5.86046690525543e-05
5021,"Noemie Elhadad",6.23453271854847e-05
5022,"Ahmad Salman",7.3461202807372e-05
5023,"Balazs B. Ujfalussy",3.85206270469566e-05
5024,"Lav R. Varshney",0.00012575364901007
5025,"Aniruddha Bhargava",6.74886109647061e-05
5026,"Joel Z. Leibo",0.000139647687079729
5027,"Jim Mutch",5.08077366473627e-05
5028,"Andrew W. Fitzgibbon",6.19159347166832e-05
5029,"Emin Orhan",4.35045358672576e-05
5030,"Mijung Park",0.000197132456280017
5031,"Greg Horwitz",4.77348149728477e-05
5032,"Kamil A. Wnuk",4.52770770903674e-05
5033,"Ziming Zhang",8.46238717524154e-05
5034,"Lubor Ladicky",8.46238717524154e-05
5035,"Amir Saffari",8.46238717524154e-05
5036,"Martin B. Stemmler",0.000114082271982723
5037,"Biswa Sengupta",0.000114082271982723
5038,"Simon Laughlin",0.000114082271982723
5039,"Jeremy Niven",0.000114082271982723
5040,"Qibin Zhao",0.000110262318095824
5041,"Cesar F. Caiafa",0.000110262318095824
5042,"Danilo P. Mandic",0.000110262318095824
5043,"Tonio Ball",0.000110262318095824
5044,"Andreas Schulze-bonhage",0.000110262318095824
5045,"Andreas Damianou",5.78248623919557e-05
5046,"Maneesh Bhand",7.5037287222664e-05
5047,"Ritvik Mudur",7.5037287222664e-05
5048,"Bipin Suresh",7.5037287222664e-05
5049,"Armen Allahverdyan",5.87530180812357e-05
5050,"Aram Galstyan",0.000173146627978449
5051,"Sonia A. Bhaskar",6.40770640123931e-05
5052,"Ioannis A. Gkioulekas",0.000114082271982723
5053,"Todd Zickler",0.000114082271982723
5054,"Youwei Zhang",3.83238443731722e-05
5055,"Iasonas Kokkinos",2.28167374219788e-05
5056,"Yair Wiener",6.29754242835433e-05
5057,"David Adametz",4.62527411794404e-05
5058,"Min Xu",8.39765428876174e-05
5059,"Akshay Krishnamurthy",0.000214320080593178
5060,"Matus J. Telgarsky",2.28167374219788e-05
5061,"S. D. Babacan",0.00010680354108288
5062,"Shulin Yang",9.64908187207711e-05
5063,"Abdul S. Sheikh",7.83562414006138e-05
5064,"Bin Zhao",5.47446013698209e-05
5065,"Hui Lin",4.93403900892184e-05
5066,"Odalric-ambrym Maillard",0.000101129345081709
5067,"Guillaume Desjardins",7.37904980728562e-05
5068,"Angela Yao",7.37421545956759e-05
5069,"Juergen Gall",7.37421545956759e-05
5070,"Luc V. Gool",0.000294711342058918
5071,"Yoonho Hwang",0.000114082271982723
5072,"Hee-kap Ahn",0.000114082271982723
5073,"Abram L. Friesen",0.000117281669314662
5074,"Skander Mensi",6.70621416002497e-05
5075,"Richard Naud",6.70621416002497e-05
5076,"Matthew A. Kayala",4.58110258111281e-05
5077,"Tomer Koren",0.000263810272969977
5078,"Soumya Ghosh",0.000103118127277819
5079,"Andrei B. Ungureanu",5.96607687557855e-05
5080,"Michael Shindler",0.000114082271982723
5081,"Alex Wong",0.000114082271982723
5082,"Adam W. Meyerson",0.000114082271982723
5083,"Dan Feldman",0.000143976164500466
5084,"Matthew Faulkner",5.13847159449771e-05
5085,"Cristina Savin",0.000174462763408108
5086,"Richard G. Gibson",9.43063056670429e-05
5087,"Duane Szafron",9.43063056670429e-05
5088,"Matthew D. Zeiler",7.45950711229219e-05
5089,"Iain Matthews",7.45950711229219e-05
5090,"Benjamin Link",5.12812050785033e-05
5091,"Vincent Tan",4.40082201650334e-05
5092,"Kamiar R. Rad",3.49934857227416e-05
5093,"Guy Broeck",2.28167374219788e-05
5094,"Xiaoyin Ge",7.48944969505707e-05
5095,"Issam I. Safa",7.48944969505707e-05
5096,"Yusu Wang",0.000148378185689695
5097,"Jing Lei",8.76275797957333e-05
5098,"Wojciech Kotlowski",4.76499147606844e-05
5099,"Flavio Chierichetti",8.90773255282724e-05
5100,"David Liben-nowell",8.90773255282724e-05
5101,"Guido F. Montufar",0.000110549265759834
5102,"Johannes Rauh",6.84790966874675e-05
5103,"Nihat Ay",6.84790966874675e-05
5104,"Dominique Tschopp",0.000114082271982723
5105,"Suhas Diggavi",0.000114082271982723
5106,"Payam Delgosha",0.000114082271982723
5107,"Soheil Mohajer",0.000114082271982723
5108,"Rafael M. Frongillo",7.81955369688033e-05
5109,"Johanni Brea",6.77724687143106e-05
5110,"Walter Senn",6.77724687143106e-05
5111,"Jo?o V. Messias",0.000114082271982723
5112,"Matthijs Spaan",0.000114082271982723
5113,"Pedro U. Lima",0.000114082271982723
5114,"Nasser M. Nasrabadi",0.000114082271982723
5115,"Trac D. Tran",0.000114082271982723
5116,"Nam Nguyen",0.000114082271982723
5117,"Danilo J. Rezende",5.15147384055426e-05
5118,"Daan Wierstra",0.000142526533723158
5119,"Rina Panigrahy",5.41702070340494e-05
5120,"Krzysztof J. Dembczynski",7.10055138870787e-05
5121,"Willem Waegeman",0.000123977243486892
5122,"Weiwei Cheng",0.000123977243486892
5123,"Eyke H?llermeier",0.00022593770956274
5124,"Christopher Re",0.000154831620393153
5125,"Stephen Wright",0.000146695257723463
5126,"Feng Niu",5.92775587011405e-05
5127,"Xaq Pitkow",0.000164016011741948
5128,"Yashar Ahmadian",0.00011222131705026
5129,"Ken D. Miller",0.00011222131705026
5130,"Blake Shaw",6.91283408611477e-05
5131,"Bert Huang",6.91283408611477e-05
5132,"Bo Chen",0.000123212960212077
5133,"Ankur P. Parikh",4.43504322129794e-05
5134,"Asela Gunawardana",7.28685413602036e-05
5135,"Puyang Xu",7.28685413602036e-05
5136,"David R. Karger",5.26232963600334e-05
5137,"Ali Tofigh",0.000114082271982723
5138,"Erik Sj?lund",0.000114082271982723
5139,"Mattias H?glund",0.000114082271982723
5140,"Jens Lagergren",0.000114082271982723
5141,"Binbin Lin",0.000101310096516463
5142,"Chiyuan Zhang",0.000177655782782254
5143,"Jun Wang",0.000171294395871207
5144,"Huyen T. Do",7.48844576758091e-05
5145,"Adam Woznica",0.000111328275622966
5146,"Alexandros Kalousis",0.000171294395871207
5147,"Hao Xu",5.7859572045531e-05
5148,"David E. Carlson",4.96322246181395e-05
5149,"Nicolas Boumal",0.000164016011741948
5150,"Pierre-antoine Absil",6.78704420884221e-05
5151,"Anshumali Shrivastava",0.000103498564258207
5152,"Joshua L. Moore",7.27387921266135e-05
5153,"Arnd C. K?nig",7.27387921266136e-05
5154,"Sungwoong Kim",6.55502776654221e-05
5155,"Sebastian Nowozin",0.000195596534617746
5156,"Chang D. Yoo",0.000149575223545263
5157,"Zhen Li",8.61826523588003e-05
5158,"Huazhong Ning",8.61826523588003e-05
5159,"Liangliang Cao",8.61826523588002e-05
5160,"Salah Rifai",6.92454365131908e-05
5161,"Yann N. Dauphin",0.000129540893040282
5162,"Xavier Muller",6.92454365131908e-05
5163,"Philipp Hennig",0.00020418749311457
5165,"Daniil Ryabko",0.000137980450655783
5166,"Daniel Tranchina",5.10608819832352e-05
5167,"Yasin Abbasi-yadkori",5.22953215610624e-05
5168,"Ricardo S. Cabral",0.000121181191422066
5169,"Joao P. Costeira",0.000121181191422066
5170,"Alexandre Bernardino",0.000121181191422066
5171,"Simon Wiesler",0.000114082271982723
5172,"Hermann Ney",0.000114082271982723
5173,"Jun-ichiro Hirayama",4.33329679339223e-05
5174,"Kevin G. Jamieson",0.000176556489779802
5175,"Martin O. Larsson",9.37773807141085e-05
5176,"Johan Ugander",0.000154692054519951
5177,"Xianxing Zhang",5.61278693218725e-05
5178,"Andrew Cotter",0.000170278738821961
5179,"Minmin Chen",4.46647444550074e-05
5180,"Risheng Liu",7.78000731852317e-05
5181,"Zhixun Su",7.78000731852317e-05
5182,"Duy Q. Vu",7.20458925525891e-05
5183,"David Hunter",7.20458925525891e-05
5184,"Mehdi Keramati",4.45584429798361e-05
5185,"Boris S. Gutkin",0.000160367236564563
5186,"Andrew E. Waters",7.56581281015642e-05
5187,"Aswin C. Sankaranarayanan",7.56581281015641e-05
5188,"Artin Armagan",5.95176983812532e-05
5189,"Merlise Clyde",5.95176983812532e-05
5190,"Nobuyuki Morioka",0.000114082271982723
5191,"Shin'ichi Satoh",0.000114082271982723
5192,"R?mi Bardenet",9.42314696772076e-05
5193,"Yisong Yue",0.000118943010808692
5194,"Bogdan Alexe",9.04762524864619e-05
5195,"Viviana Petrescu",5.10153424175158e-05
5196,"Stefano Ermon",0.000254186530558016
5197,"Philip S. Thomas",0.000165838217984544
5198,"Phillip Isola",5.9348136403925e-05
5199,"Devi Parikh",0.00011505521775381
5200,"Aude Oliva",0.000180118365169977
5201,"Kohei Hayashi",0.000173648375678777
5202,"Po-ling Loh",4.12990913806638e-05
5203,"Trung T. Pham",7.8249690276479e-05
5204,"Xinggang Wang",8.61888083308401e-05
5205,"Xingwei Yang",8.61888083308401e-05
5206,"Wenyu Liu",0.000138554929083263
5207,"Joseph J. Lim",9.10938809337106e-05
5208,"Ardavan Saeedi",8.04531459094612e-05
5209,"Yichuan Zhang",0.000100216951067847
5210,"Charles A. Sutton",8.13488096793436e-05
5211,"Faisal Khan",5.81921137361576e-05
5212,"Bilge Mutlu",5.81921137361575e-05
5213,"Alexandre Karpenko",5.27872986104578e-05
5214,"Vicente Ordonez",7.5459874036451e-05
5215,"Girish Kulkarni",7.54598740364509e-05
5216,"Alex K. Susemihl",7.83928112571862e-05
5217,"Giovanni Zappella",0.000105785812115319
5218,"Zhan Lim",6.40716748542332e-05
5219,"Lee Sun",6.40716748542332e-05
5220,"Victor Gabillon",0.000186556253602721
5221,"Jaedeug Choi",7.78882771485497e-05
5222,"Kee-eung Kim",0.000132379845903993
5223,"Kenan Y. Y?lmaz",7.34204967447951e-05
5224,"Ali T. Cemgil",7.34204967447951e-05
5225,"Umut Simsekli",0.000155809467635184
5226,"Fahad S. Khan",0.000114082271982723
5227,"Joost Weijer",0.000114082271982723
5228,"Andrew D. Bagdanov",0.000114082271982723
5229,"Maria Vanrell",0.000114082271982723
5230,"Dan Zhang",9.07325614538364e-05
5231,"Yan Liu",0.000272284430888108
5232,"Luo Si",9.07325614538364e-05
5233,"Richard D. Lawrence",9.07325614538364e-05
5234,"Xinghua Lou",0.0001401834147565
5235,"Fred A. Hamprecht",0.00010089902554541
5236,"Chenlei Leng",0.000148495155807961
5237,"Xue-xin Wei",4.10737806264947e-05
5238,"Maksims Volkovs",4.53582645946887e-05
5239,"Aharon Birnbaum",4.83542581567451e-05
5240,"Shai S. Shwartz",9.31890028751095e-05
5241,"Amr Ahmed",5.83870921285406e-05
5242,"Sujith Ravi",5.83870921285406e-05
5243,"Andrej Karpathy",8.31970256370368e-05
5244,"Ulugbek Kamilov",6.90783179675258e-05
5245,"Michael Unser",6.90783179675258e-05
5246,"Karthik Mohan",0.000110348357535177
5247,"Mike Chung",0.000110348357535177
5248,"Seungyeop Han",0.000110348357535177
5249,"Daniela Witten",0.000110348357535177
5250,"Maryam Fazel",0.000215528508289899
5251,"Chi Jin",9.20928207371038e-05
5252,"Jingwen Yan",0.000101830072166925
5253,"Sungeun Kim",0.000101830072166925
5254,"Shannon Risacher",0.000101830072166925
5255,"Andrew Saykin",0.000101830072166925
5256,"Li Shen",0.000101830072166925
5257,"Mert Pilanci",5.54385659058383e-05
5258,"Jeremy Weiss",0.00011222131705026
5259,"Sriraam Natarajan",0.00011222131705026
5260,"David Page",0.000164016011741948
5261,"Yi Wu",3.37548115122092e-05
5262,"Jeremie Mary",4.60515817234273e-05
5263,"Deepak Venugopal",0.000110813968707503
5264,"Edward Challis",4.02634350919679e-05
5265,"Shengxuan Ye",9.0519119120742e-05
5266,"Ian Ross",9.0519119120742e-05
5267,"Adam Mamelak",9.0519119120742e-05
5268,"Teodor M. Moldovan",3.30968681594473e-05
5269,"Robert Gens",0.000119680563399484
5270,"Melanie Rey",3.45347393007096e-05
5271,"Victor Bittorf",0.00011363346777954
5272,"Wei Bi",4.96106652604492e-05
5273,"Evan Archer",4.95432688451262e-05
5274,"Jasper Snoek",0.00011428623976086
5275,"Stephen Becker",0.000127511805932596
5276,"Jalal Fadili",0.000157907322011204
5277,"Zohar Karnin",3.41526591776125e-05
5278,"Pietro D. Lena",7.65079691520237e-05
5279,"Ken Nagata",7.65079691520237e-05
5280,"Harish G. Ramaswamy",6.06921417075074e-05
5281,"Nichol?s Della Penna",5.91920217848438e-05
5282,"Anima Anandkumar",0.000257762489344676
5283,"Ragupathyraj Valluvan",3.49757017700093e-05
5284,"Alex Flint",3.67064160283084e-05
5285,"Pedro Ortega",9.97996268869038e-05
5286,"Jordi Grau-moya",9.97996268869038e-05
5287,"Tim Genewein",9.97996268869038e-05
5288,"David Balduzzi",0.000146246021156792
5289,"Daniel Braun",9.97996268869038e-05
5290,"Aaron Defazio",5.99805091353532e-05
5291,"S?ren Hauberg",0.000107141101007779
5292,"Oren Freifeld",5.77635971858245e-05
5293,"Marc Bellemare",0.000161555429897765
5294,"Zhitang Chen",6.49738497153229e-05
5295,"Laiwan Chan",6.49738497153229e-05
5296,"Jayadev Acharya",0.000198477764136798
5297,"Hirakendu Das",6.83531130962255e-05
5298,"Qihang Lin",0.000135284598333176
5299,"Javier Pena",4.6700152244053e-05
5300,"Aaron Dennis",6.8208066114574e-05
5301,"He He",0.000135962199028376
5302,"Jason Eisner",9.76433702959164e-05
5303,"Arindam Banerjee",0.000355611837040766
5304,"Nikhil Bhat",6.59645526600888e-05
5305,"Moritz Hardt",0.000238589800790802
5306,"Katrina Ligett",5.54331991661473e-05
5307,"Abner Guzm?n-rivera",5.12922398850708e-05
5308,"Dhruv Batra",0.000254931857533694
5309,"Andre Wibisono",0.000172426810054407
5310,"Edouard Klein",8.2611604163222e-05
5311,"Matthieu Geist",0.000124572494589223
5312,"Bilal Piot",0.000124572494589223
5313,"Olivier Pietquin",0.000124572494589223
5314,"Assaf Glazer",0.000142981711118337
5315,"Michael Lindenbaum",0.000142981711118337
5316,"Tivadar Papai",7.60778003914953e-05
5317,"Daniel Stefankovic",7.60778003914953e-05
5318,"Jeff Beck",0.000164403374090318
5319,"Adam Teichert",6.77221382172023e-05
5320,"Dmitry Adamskiy",4.76499147606844e-05
5322,"Sergey Feldman",5.97072720992558e-05
5323,"Toke Hansen",4.15728089931041e-05
5324,"Yao-nan Chen",9.37773807141085e-05
5325,"Sven Dickinson",4.5768115976379e-05
5326,"Zhenming Liu",6.18479434712406e-05
5327,"Bozidar Radunovic",6.18479434712406e-05
5328,"Qirong Ho",0.000219978816965697
5329,"Junming Yin",6.17713499345207e-05
5330,"Anand Sarwate",5.26298280730021e-05
5331,"Konstantinos Tsianos",7.6497148316463e-05
5332,"Sean Lawlor",7.6497148316463e-05
5333,"James Scott",3.65198915149328e-05
5334,"Neil Burch",7.43435867913866e-05
5335,"Aditya Khosla",9.17761200732065e-05
5336,"Jianxiong Xiao",0.000126161353926645
5337,"Shiva P. Kasiviswanathan",6.23986103419118e-05
5338,"Huahua Wang",0.000144582921263731
5339,"Prem Melville",6.23986103419118e-05
5340,"James Lloyd",6.27804172295174e-05
5341,"Prem K. Gopalan",0.000187999564763502
5342,"Michael Freedman",7.53192426702779e-05
5343,"Benjamin Rolfs",0.000110202649678611
5344,"Bala Rajaratnam",0.000186971320025963
5345,"Dominique Guillot",0.000110202649678611
5346,"Ian Wong",0.000110202649678611
5347,"Arian Maleki",0.000110202649678611
5348,"Quanquan Gu",0.000178069623036824
5349,"Thomas Furmston",4.02634350919679e-05
5350,"Jennifer Gillenwater",4.64181039141252e-05
5351,"Jens Mueller",9.47849259679449e-05
5352,"Soeren Laue",9.47849259679449e-05
5353,"Sascha Swiercy",9.47849259679449e-05
5354,"Konstantina Palla",4.69745428073559e-05
5355,"Minjie Xu",9.82894682022795e-05
5356,"Nan Du",0.000319190905436329
5357,"Ming Yuan",4.94451315738652e-05
5358,"Kosuke Fukumasu",5.89006215112192e-05
5359,"Koji Eguchi",5.89006215112192e-05
5360,"C. M. Niu",0.000114082271982723
5361,"Sirish Nandyala",0.000114082271982723
5362,"Won J. Sohn",0.000114082271982723
5363,"Terence Sanger",0.000114082271982723
5364,"Stephen Pasteris",0.000100425218249171
5365,"Hyunsin Park",0.000102980990917309
5366,"Sungrack Yun",0.000102980990917309
5367,"Sanghyuk Park",0.000102980990917309
5368,"Francesca Petralia",7.64921043500151e-05
5369,"Arash Vahdat",9.8099404546981e-05
5370,"Raajay Viswanathan",5.26864998590505e-05
5371,"Alexander Lorbert",3.94422664964557e-05
5372,"Stefan Habenschuss",0.000123114904688972
5373,"Johannes Bill",6.1063748591142e-05
5374,"Vasiliy Karasev",7.88625878045272e-05
5375,"Christian Mayr",0.000100840074640578
5376,"Paul St?rke",0.000100840074640578
5377,"Johannes Partzsch",0.000100840074640578
5378,"Love Cederstroem",0.000100840074640578
5379,"Rene Sch?ffny",0.000100840074640578
5380,"Yao Shuai",0.000100840074640578
5381,"Heidemarie Schmidt",0.000100840074640578
5382,"Yin Chen",9.37773807141085e-05
5383,"Liping Liu",3.9821648401524e-05
5384,"Figen Oztoprak",6.90832205384209e-05
5385,"Jorge Nocedal",0.000105485902786006
5386,"Bonnie Kirkpatrick",3.68496179287587e-05
5387,"Nilesh Dalvi",0.000114082271982723
5388,"Aditya Parameswaran",0.000114082271982723
5389,"Vibhor Rastogi",0.000114082271982723
5390,"Xianghang Liu",0.000102061294107202
5391,"Michael Bryant",3.44706590758672e-05
5392,"Antonino Freno",8.04782259818083e-05
5393,"Marc Tommasi",8.04782259818083e-05
5394,"Siddharth Gopal",6.54555775232092e-05
5395,"Alexandru Niculescu-mizil",6.54555775232092e-05
5396,"Ko-jen Hsiao",0.000111710311966709
5397,"Kevin Xu",0.000111710311966709
5398,"Jeff Calder",0.000111710311966709
5399,"Stanislas Lauly",0.000106366014535993
5400,"Qixia Jiang",6.36861057270069e-05
5401,"Maosong Sun",6.36861057270069e-05
5402,"Joan Fruitet",6.85616813019983e-05
5403,"Maureen Clerc",6.85616813019983e-05
5404,"Eunho Yang",0.000174287637008205
5405,"Genevera Allen",5.11012260209511e-05
5406,"Zhandong Liu",0.000110385077748573
5407,"Henrik Ohlsson",8.68491946414034e-05
5408,"Allen Yang",8.68491946414034e-05
5409,"Roy Dong",8.68491946414034e-05
5410,"Hyun S. Park",8.05107579174729e-05
5411,"Eakta Jain",8.05107579174729e-05
5412,"Azadeh Khaleghi",4.60515817234273e-05
5413,"Demba Ba",0.000102076211020791
5414,"Behtash Babadi",0.000186118637754315
5415,"Patrick Purdon",0.000102076211020791
5416,"Emery Brown",0.000102076211020791
5417,"Qiang Liu",0.000303659454160866
5418,"Alexander T. Ihler",0.000251591159933388
5419,"Kei Wakabayashi",0.000114082271982723
5420,"Takao Miura",0.000114082271982723
5421,"Sejong Yoon",5.07285373574665e-05
5422,"Chen Chen",0.000114082271982723
5423,"Junzhou Huang",0.000114082271982723
5424,"Matthew Der",3.45354119838705e-05
5425,"Ana Radovanovic",6.44367412723969e-05
5426,"Yunlong He",6.45183696352073e-05
5427,"Haesun Park",6.45183696352072e-05
5428,"Sasha Rakhlin",0.00010963281462676
5429,"Simon Ashton",4.16600362868486e-05
5430,"Marthinus D. Plessis",8.32084475801679e-05
5431,"Song Liu",8.32084475801679e-05
5432,"Manuel Lopes",9.42224209160359e-05
5433,"Tobias Lang",9.42224209160359e-05
5434,"Pierre-yves Oudeyer",9.42224209160359e-05
5435,"Nishant Mehta",5.07447500161495e-05
5436,"Jason Pacheco",3.44706590758672e-05
5437,"Hanghang Tong",0.00011815152244232
5438,"Qiaozhu Mei",0.00011815152244232
5439,"Boleslaw Szymanski",0.00011815152244232
5440,"Seong-hwan Jun",6.17240706623528e-05
5441,"Liangliang Wang",6.17240706623528e-05
5442,"Nicholas Ruozzi",4.1370703644323e-05
5443,"Cobi Cario",3.42805983210437e-05
5444,"Guillermo Canas",6.92284922115009e-05
5445,"Hachem Kadri",0.000102704222131609
5446,"Philippe Preux",7.02461077697501e-05
5447,"Ashwini Shukla",0.000114082271982723
5448,"Aude Billard",0.000114082271982723
5449,"Weixin Li",4.18584390253562e-05
5450,"Michael Osborne",8.00421447029365e-05
5451,"Roman Garnett",0.000168569486661923
5452,"Philip Sterne",8.10593276914455e-05
5453,"Abdul-saboor Sheikh",8.10593276914455e-05
5454,"Peter Krafft",9.50329619639209e-05
5455,"Juston Moore",9.50329619639209e-05
5456,"Bruce Desmarais",9.50329619639209e-05
5457,"Sourish Chaudhuri",4.9070348525207e-05
5458,"Pierre Gaillard",6.47193645287218e-05
5459,"Gabor Lugosi",6.47193645287218e-05
5460,"Jiafeng Guo",6.71761221302126e-05
5461,"Xueqi Cheng",6.71761221302126e-05
5462,"Cun-hui Zhang",0.000126517147220948
5463,"Kevin Swersky",0.000138148273194519
5464,"Minh Do",9.59074688171528e-05
5465,"Nisheeth Srivastava",7.80276792216985e-05
5466,"Peter Kontschieder",9.4280578640889e-05
5467,"Antonio Criminisi",0.000240328977244231
5468,"Fredrik Lindsten",0.000149750809351458
5469,"Thomas Sch?n",5.10353566110253e-05
5470,"Chad Scherrer",7.07752936802573e-05
5471,"Mahantesh Halappanavar",7.07752936802573e-05
5472,"David Haglin",7.07752936802573e-05
5473,"Amit Daniely",0.000121511900582781
5474,"Adel Javanmard",9.66695834335643e-05
5475,"Mohsen Hejrati",3.83635986809242e-05
5476,"Nitish Srivastava",6.54698995046605e-05
5477,"Junyuan Xie",6.54800298023045e-05
5478,"Enhong Chen",6.54800298023045e-05
5479,"Jeffrey Dean",0.000124045675014902
5480,"Greg Corrado",0.000124045675014902
5481,"Rajat Monga",0.000124045675014902
5482,"Kai Chen",0.000162546311743898
5483,"Matthieu Devin",0.000124045675014902
5484,"Mark Mao",0.000124045675014902
5485,"Andrew Senior",0.000124045675014902
5486,"Paul Tucker",0.000124045675014902
5487,"Jinfeng Yi",0.000114795590370385
5488,"Shaili Jain",6.969625192146e-05
5489,"Tianbao Yang",0.000281028694765608
5490,"Abhimanyu Das",8.3683956456017e-05
5491,"Anirban Dasgupta",8.3683956456017e-05
5492,"Michel Besserve",6.55930889975686e-05
5493,"Kevin Tang",6.47216311471701e-05
5494,"Vignesh Ramanathan",6.47216311471701e-05
5495,"Rishabh Iyer",3.78343340066923e-05
5496,"Takayuki Osogami",0.000125217794677262
5497,"Shinsuke Koyama",2.28167374219788e-05
5498,"Mathieu Sinn",0.000160583902618803
5499,"Bei Chen",5.53728899678518e-05
5500,"Borja Balle",3.34205651376179e-05
5501,"Matthew Coudron",0.000114082271982723
5502,"Gilad Lerman",0.000114082271982723
5503,"Neil Houlsby",8.15084002330809e-05
5504,"Ferenc Huszar",6.53379385373818e-05
5505,"Hiroki Terashima",4.14652748584342e-05
5506,"Ryan Kiros",0.00014784938632243
5507,"Andrew Ziegler",9.08538267898242e-05
5508,"Eric Christiansen",9.08538267898242e-05
5509,"David Kriegman",9.08538267898242e-05
5510,"Marc Deisenroth",3.30254533083057e-05
5511,"Tatsuya Harada",0.000114082271982723
